statement,key,year,match_kind,stored_value,expected_from_page,verdict,raw_label,src_pdf_year,note
balance_sheet,GrossPPE,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,InventoriesAdjustmentsAllowances,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,Inventory,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,InvestmentsAndAdvances,2010,absent_on_face,0.0,,NOTE_ONLY,,,alias 'investments' appears only in notes
balance_sheet,LandAndImprovements,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,LoansReceivable,2010,mapped,8246565.0,8.24656e+06,PASS,Loans receivable 6,2012,label='Loans receivable 6' sheet=8.247
balance_sheet,LongTermCapitalLeaseObligation,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,LongTermDebt,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,LongTermDebtAndCapitalLeaseObligation,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,MachineryFurnitureEquipment,2010,absent_on_face,0.0,,NOTE_ONLY,,,alias 'equipment' appears only in notes
balance_sheet,MinorityInterest,2010,absent_on_face,0.0,,NOTE_ONLY,,,alias 'non controlling interests' appears only in notes
balance_sheet,NetPPE,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,NonCurrentDeferredRevenue,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,NonCurrentDeferredTaxesLiabilities,2010,mapped,12984000.0,1.2984e+07,PASS,Deferred tax liability 10,2012,label='Deferred tax liability 10' sheet=12.984
balance_sheet,NonCurrentPensionAndOtherPostretirementBenefitPlans,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,NotesReceivable,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,OtherIntangibleAssets,2010,absent_on_face,0.0,,NOTE_ONLY,,,alias 'intangible assets' appears only in notes
balance_sheet,OtherInventories,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,OtherPayable,2010,absent_on_face,0.0,,PASS,,,no face/notes hit
balance_sheet,OtherReceivables,2010,absent_on_face,0.0,,NOTE_ONLY,,,alias 'interest receivable' appears only in notes
balance_sheet,PayablesAndAccruedExpenses,2010,mapped,1716233.0,1.71623e+06,PASS,Accounts payable and accrued liabilities 9,2012,label='Accounts payable and accrued liabilities 9' sheet=1.716
